Rank,Platform,Year,Genre,Publisher,Name,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Bin_Global_Sales
11796,PS,1995,Sports,Victor Interactive,Classic Road,0.0,0.0,0.07,0.0,0.07,0.0
11797,3DS,2014,Role-Playing,Sega,Hero Bank,0.0,0.0,0.07,0.0,0.07,0.0
11798,X360,2008,Misc,Namco Bandai Games,The Idolm@ster: Live for You!,0.0,0.0,0.07,0.0,0.07,0.0
11799,PSP,2012,Adventure,Konami Digital Entertainment,Tokimeki Memorial Girl's Side Premium: 3rd Story,0.0,0.0,0.07,0.0,0.07,0.0
11801,GB,2000,Platform,Capcom,Mega Man Xtreme,0.0,0.0,0.07,0.0,0.07,0.0
11802,DS,2011,Misc,Activision,ZhuZhu Pets: Quest for Zhu,0.07,0.0,0.0,0.01,0.07,0.0
11803,PC,2003,Simulation,Electronic Arts,SimCity 4: Deluxe Edition,0.0,0.06,0.0,0.01,0.07,0.0
11804,GBA,2002,Puzzle,Vivendi Games,Bomberman Max 2: Red Advance,0.05,0.02,0.0,0.0,0.07,0.0
11805,XOne,2016,Action,Capcom,Resident Evil Zero,0.05,0.02,0.0,0.01,0.07,0.0
11806,X360,2014,Simulation,Kalypso Media,Tropico 5,0.03,0.04,0.0,0.01,0.07,0.0
11807,DS,2007,Adventure,Ubisoft,CSI: Dark Motives,0.05,0.01,0.0,0.01,0.07,0.0
11808,Wii,2009,Racing,Bethesda Softworks,Speed Zone,0.01,0.05,0.0,0.01,0.07,0.0
11809,DS,2006,Action,Eidos Interactive,Tomb Raider: Legend,0.04,0.02,0.0,0.01,0.07,0.0
11810,PS2,2002,Action,3DO,Godai: Elemental Force,0.04,0.03,0.0,0.01,0.07,0.0
11811,DS,2010,Puzzle,Ubisoft,OK! Puzzle Stars,0.0,0.06,0.0,0.01,0.07,0.0
11812,XB,2005,Adventure,Microids,Still Life,0.05,0.02,0.0,0.0,0.07,0.0
11813,XB,2005,Racing,Empire Interactive,Big Mutha Truckers 2,0.05,0.02,0.0,0.0,0.07,0.0
11814,SAT,1995,Racing,Sega,Hang On GP,0.0,0.0,0.07,0.0,0.07,0.0
11815,PC,2013,Adventure,Daedalic Entertainment,Goodbye Deponia,0.0,0.06,0.0,0.01,0.07,0.0
11816,PS,1998,Action,3DO,Uprising X,0.04,0.03,0.0,0.0,0.07,0.0
11817,X360,2009,Action,THQ,SpongeBob's Truth or Square,0.03,0.04,0.0,0.0,0.07,0.0
11818,GB,2001,Platform,Capcom,Mega Man Xtreme 2,0.0,0.0,0.07,0.0,0.07,0.0
11819,XB,2003,Platform,Namco Bandai Games,I-Ninja,0.05,0.02,0.0,0.0,0.07,0.0
11820,X360,2006,Fighting,Majesco Entertainment,Kengo: Legend of The 9,0.06,0.01,0.0,0.01,0.07,0.0
11821,DS,2008,Role-Playing,Square Enix,Sigma Harmonics,0.0,0.0,0.07,0.0,0.07,0.0
11822,PS2,2004,Strategy,Tecmo Koei,Kessen III,0.04,0.03,0.0,0.01,0.07,0.0
11823,DS,2006,Sports,Zoo Digital Publishing,Harlem Globetrotters: World Tour,0.07,0.0,0.0,0.01,0.07,0.0
11824,DS,2008,Role-Playing,Banpresto,Summon Night,0.0,0.0,0.07,0.0,0.07,0.0
11825,PSP,2008,Fighting,Ignition Entertainment,The King of Fighters Collection: The Orochi Saga,0.07,0.0,0.0,0.0,0.07,0.0
11826,PS2,2002,Simulation,Sega,Aero Elite: Combat Academy,0.04,0.03,0.0,0.01,0.07,0.0
11827,DS,2011,Misc,THQ,You Don't Know Jack,0.07,0.0,0.0,0.01,0.07,0.0
11828,X360,2012,Simulation,Mad Catz,Damage Inc.: Pacific Squadron WWII,0.07,0.0,0.0,0.01,0.07,0.0
11829,X360,2011,Fighting,Crave Entertainment,Cartoon Network: Punch Time Explosion XL,0.07,0.0,0.0,0.0,0.07,0.0
11830,PS2,2004,Strategy,LucasArts,Wrath Unleashed,0.04,0.03,0.0,0.01,0.07,0.0
11831,GC,2003,Adventure,Ubisoft,Beyond Good & Evil,0.06,0.01,0.0,0.0,0.07,0.0
11832,GBA,2005,Misc,Zoo Digital Publishing,Pong / Asteroids / Yars' Revenge,0.05,0.02,0.0,0.0,0.07,0.0
11833,XB,2002,Strategy,Eidos Interactive,Commandos 2: Men of Courage,0.05,0.02,0.0,0.0,0.07,0.0
11834,PS,1998,Adventure,Pioneer LDC,NO毛L: La Neige,0.0,0.0,0.07,0.0,0.07,0.0
11835,PSP,2010,Action,Konami Digital Entertainment,Busou Shinki: Battle Masters,0.0,0.0,0.07,0.0,0.07,0.0
11836,PS,1998,Puzzle,Sony Computer Entertainment,Roll Away,0.04,0.03,0.0,0.0,0.07,0.0
11837,SNES,1994,Sports,Asmik Corp,Derby Jockey: Kishou e no Michi,0.0,0.0,0.07,0.0,0.07,0.0
11838,PS2,2008,Adventure,Tecmo Koei,Harukanaru Toki no Naka de 4,0.0,0.0,0.07,0.0,0.07,0.0
11839,XB,2002,Racing,Microsoft Game Studios,Maximum Chase,0.05,0.02,0.0,0.0,0.07,0.0
11840,PS3,2013,Role-Playing,Nippon Ichi Software,Mugen Souls Z,0.02,0.01,0.04,0.01,0.07,0.0
11841,PS3,2012,Sports,Ackkstudios,Winning Post 7 2012,0.0,0.0,0.07,0.0,0.07,0.0
11842,PS,1996,Platform,Virgin Interactive,Spot Goes to Hollywood,0.04,0.03,0.0,0.0,0.07,0.0
11843,PS4,2016,Action,Activision,Teenage Mutant Ninja Turtles: Mutants in Manhattan,0.04,0.02,0.0,0.01,0.07,0.0
11844,PS,1997,Shooter,THQ,G Darius,0.04,0.03,0.0,0.0,0.07,0.0
11845,PSV,2015,Adventure,Aqua Plus,Utawarerumono: Itsuwari no Kamen,0.0,0.0,0.07,0.0,0.07,0.0
11846,XOne,2014,Adventure,Telltale Games,The Wolf Among Us,0.05,0.02,0.0,0.01,0.07,0.0
11847,GBA,2003,Fighting,Ubisoft,Mucha Lucha! Mascaritas of the Lost Code,0.05,0.02,0.0,0.0,0.07,0.0
11848,PSV,2013,Action,Sony Computer Entertainment,Invizimals: The Alliance,0.0,0.05,0.0,0.02,0.07,0.0
11849,DS,2009,Puzzle,SouthPeak Games,Roogoo Attack!,0.07,0.0,0.0,0.0,0.07,0.0
11850,3DS,2013,Simulation,Disney Interactive Studios,Disney's Planes,0.04,0.03,0.0,0.01,0.07,0.0
11851,Wii,2010,Sports,Alternative Software,Rugby League 3,0.0,0.06,0.0,0.01,0.07,0.0
11852,GC,2005,Strategy,Namco Bandai Games,SD Gundam: Gashapon Wars,0.0,0.0,0.07,0.0,0.07,0.0
11853,PS2,2007,Misc,Brash Entertainment,Alvin and the Chipmunks,0.04,0.03,0.0,0.01,0.07,0.0
11854,DS,2007,Sports,Atari,Backyard Hockey,0.07,0.0,0.0,0.01,0.07,0.0
11855,DS,2007,Sports,Rising Star Games,River King: Mystic Valley (US sales),0.07,0.0,0.0,0.0,0.07,0.0
11856,PS2,2007,Strategy,Tecmo Koei,Romance of the Three Kingdoms XI,0.0,0.0,0.07,0.0,0.07,0.0
11857,DS,2008,Role-Playing,Namco Bandai Games,Digimon World Championship,0.0,0.0,0.07,0.0,0.07,0.0
11858,DS,2010,Adventure,Namco Bandai Games,Lupin Sansei: Shijou Saidai no Zunousen,0.0,0.0,0.07,0.0,0.07,0.0
11859,PS3,2010,Racing,Activision,Blood Drive,0.07,0.0,0.0,0.0,0.07,0.0
11860,3DS,2013,Misc,Alchemist,Model * Oshare Audition: Dream Girl,0.0,0.0,0.07,0.0,0.07,0.0
11861,Wii,2010,Simulation,Zoo Games,Let's Paint,0.07,0.0,0.0,0.0,0.07,0.0
11862,DS,2010,Puzzle,Natsume,Squishy Tank,0.07,0.0,0.0,0.0,0.07,0.0
11863,DS,2009,Simulation,505 Games,Discovery Kids: Parrot Pals,0.07,0.0,0.0,0.0,0.07,0.0
11864,DS,2008,Adventure,THQ,Let's Ride! Friends Forever,0.07,0.0,0.0,0.0,0.07,0.0
11865,GBA,2003,Misc,Crave Entertainment,Archer Maclean's 3D Pool,0.05,0.02,0.0,0.0,0.07,0.0
11866,XB,2005,Platform,THQ,Tak: The Great Juju Challenge,0.05,0.02,0.0,0.0,0.07,0.0
11867,X360,2015,Action,Ubisoft,Just Dance: Disney Party 2,0.05,0.01,0.0,0.01,0.07,0.0
11868,GC,2005,Fighting,Konami Digital Entertainment,TMNT: Mutant Melee,0.06,0.01,0.0,0.0,0.07,0.0
11869,PC,2011,Simulation,Excalibur Publishing,Pro Farm 1,0.0,0.06,0.0,0.01,0.07,0.0
11870,XB,2005,Shooter,Zoo Digital Publishing,Combat: Task Force 121,0.05,0.02,0.0,0.0,0.07,0.0
11871,Wii,2010,Sports,Konami Digital Entertainment,Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,0.0,0.0,0.07,0.0,0.07,0.0
11872,PS2,2008,Adventure,Scholastic Inc.,Goosebumps HorrorLand,0.04,0.03,0.0,0.01,0.07,0.0
11873,PS3,2015,Sports,Ubisoft,Rugby World Cup 2015,0.0,0.06,0.0,0.01,0.07,0.0
11874,XB,2003,Misc,Microsoft Game Studios,Exhibition Volume 4,0.05,0.02,0.0,0.0,0.07,0.0
11875,3DS,2011,Simulation,Ubisoft,Petz Fantasy 3D,0.07,0.0,0.0,0.0,0.07,0.0
11876,PS,1995,Shooter,Electronic Arts,Viewpoint,0.04,0.03,0.0,0.0,0.07,0.0
11877,PSP,2008,Adventure,Namco Bandai Games,Code Geass: Hangyaku no Lelouch - Lost Colors,0.0,0.0,0.07,0.0,0.07,0.0
11878,GBA,2001,Platform,Ubisoft,Disney's Donald Duck Advance,0.05,0.02,0.0,0.0,0.07,0.0
11879,PC,2012,Role-Playing,Namco Bandai Games,Dark Souls,0.0,0.06,0.0,0.01,0.07,0.0
11880,PS2,2006,Misc,Myelin Media,Stacked with Daniel Negreanu,0.04,0.03,0.0,0.01,0.07,0.0
11881,PSP,2010,Adventure,Idea Factory,Hakuouki: Yuugi Roku,0.0,0.0,0.07,0.0,0.07,0.0
11882,XB,2002,Racing,THQ,Circus Maximus: Chariot Wars,0.05,0.02,0.0,0.0,0.07,0.0
11883,DS,2005,Role-Playing,Nintendo,Mega Man Battle Network 5: Double Team DS (US sales),0.07,0.0,0.0,0.0,0.07,0.0
11884,SNES,1994,Action,Banpresto,Kenyuu Densetsu Yaiba,0.0,0.0,0.07,0.0,0.07,0.0
11885,Wii,2008,Misc,Ignition Entertainment,SNK Arcade Classics Vol. 1,0.06,0.0,0.0,0.01,0.07,0.0
11886,PS2,2009,Strategy,Namco Bandai Games,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,0.0,0.0,0.07,0.0,0.07,0.0
11887,X360,2014,Misc,Disney Interactive Studios,Fantasia: Music Evolved,0.05,0.01,0.0,0.01,0.07,0.0
11888,PSP,2009,Strategy,Namco Bandai Games,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,0.0,0.0,0.07,0.0,0.07,0.0
11889,DS,2007,Strategy,THQ,Elements of Destruction,0.07,0.0,0.0,0.01,0.07,0.0
11890,PS2,2004,Shooter,Global Star,Serious Sam: Next Encounter,0.04,0.03,0.0,0.01,0.07,0.0
11891,Wii,2010,Racing,Unknown,Speed,0.04,0.02,0.0,0.01,0.07,0.0
11892,DS,2007,Misc,Rocket Company,Eiken DS,0.0,0.0,0.07,0.0,0.07,0.0
11893,DS,2009,Action,Namco Bandai Games,Game Center CX: Arino no Chousenjou 2,0.0,0.0,0.07,0.0,0.07,0.0
11894,GC,2005,Shooter,Ubisoft,Tom Clancy's Ghost Recon 2,0.06,0.01,0.0,0.0,0.07,0.0
11895,3DS,2012,Shooter,Capcom,E.X. Troopers,0.0,0.0,0.07,0.0,0.07,0.0
11896,DS,2008,Strategy,Tecmo Koei,Robocalypse,0.07,0.0,0.0,0.0,0.07,0.0
11897,PS4,2016,Fighting,PQube,Guilty Gear Xrd -Revelator-,0.02,0.0,0.05,0.0,0.07,0.0
11898,PSV,2015,Role-Playing,Nippon Ichi Software,Grand Kingdom,0.01,0.02,0.04,0.01,0.07,0.0
11899,3DS,2013,Misc,Namco Bandai Games,J Legend Retsuden,0.0,0.0,0.07,0.0,0.07,0.0
11900,PC,2012,Adventure,Focus Home Interactive,The Testament of Sherlock Holmes,0.0,0.06,0.0,0.01,0.07,0.0
11901,DS,2009,Racing,Tecmo Koei,Monster Racers,0.05,0.0,0.02,0.0,0.07,0.0
11902,DC,2000,Fighting,SNK,The King of Fighters: Evolution,0.0,0.0,0.07,0.0,0.07,0.0
11903,DS,2009,Misc,Nintendo,DS Uranai Seikatsu,0.0,0.0,0.07,0.0,0.07,0.0
11904,PSP,2009,Action,THQ,SpongeBob's Truth or Square,0.02,0.04,0.0,0.01,0.07,0.0
11905,GBA,2003,Platform,Activision,Pitfall: The Lost Expedition,0.05,0.02,0.0,0.0,0.07,0.0
11906,GBA,2003,Sports,Acclaim Entertainment,All-Star Baseball 2004,0.05,0.02,0.0,0.0,0.07,0.0
11907,WiiU,2014,Adventure,Namco Bandai Games,Pac-Man and the Ghostly Adventures 2,0.05,0.02,0.0,0.01,0.07,0.0
11908,DS,2005,Action,Ubisoft,Tom Clancy's Splinter Cell: Chaos Theory,0.06,0.0,0.0,0.01,0.07,0.0
11909,3DS,2012,Action,Namco Bandai Games,Cho~ricchi! Tamagotchi no Puchi Puchi Omisecchi,0.0,0.0,0.07,0.0,0.07,0.0
11910,DS,2008,Adventure,Rising Star Games,"Flower, Sun, and Rain",0.07,0.0,0.0,0.01,0.07,0.0
11911,XB,2002,Action,Vivendi Games,James Cameron's Dark Angel,0.05,0.02,0.0,0.0,0.07,0.0
11912,PSP,2008,Role-Playing,Falcom Corporation,The Legend of Heroes: Trails in the Sky Third Chapter,0.0,0.0,0.07,0.0,0.07,0.0
11913,DS,2011,Misc,GameMill Entertainment,Moxie Girlz,0.07,0.0,0.0,0.0,0.07,0.0
11914,PSP,2006,Sports,Oxygen Interactive,Dave Mirra BMX Challenge,0.06,0.0,0.0,0.01,0.07,0.0
11915,PS2,2007,Racing,Black Bean Games,Hannspree Ten Kate Honda: SBK Superbike World Championship,0.03,0.03,0.0,0.01,0.07,0.0
11916,PS2,2007,Racing,Midway Games,Aqua Teen Hunger Force: Zombie Ninja Pro-Am,0.03,0.03,0.0,0.01,0.07,0.0
11917,PS,1998,Sports,Take-Two Interactive,Alexi Lalas International Soccer,0.04,0.03,0.0,0.0,0.07,0.0
11918,PC,2011,Shooter,Codemasters,Operation Flashpoint: Red River,0.01,0.04,0.0,0.01,0.07,0.0
11919,PC,2009,Shooter,Warner Bros. Interactive Entertainment,F.E.A.R. 2: Project Origin,0.01,0.05,0.0,0.01,0.07,0.0
11920,GC,2002,Sports,Sega,NCAA College Football 2K3,0.05,0.01,0.0,0.0,0.07,0.0
11921,PS,2000,Action,Tecmo Koei,Monster Rancher Battle Card: Episode II,0.04,0.03,0.0,0.0,0.07,0.0
11922,GC,2005,Misc,Konami Digital Entertainment,Karaoke Revolution Party,0.05,0.01,0.0,0.0,0.07,0.0
11924,DS,2007,Puzzle,Nintendo,Make 10: A Journey of Numbers,0.0,0.0,0.07,0.0,0.07,0.0
11925,N64,2000,Sports,Nintendo,Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,0.0,0.0,0.07,0.0,0.07,0.0
11926,PS2,2008,Action,Eidos Interactive,Jumper: Griffin's Story,0.03,0.03,0.0,0.01,0.07,0.0
11927,DS,2010,Adventure,THQ,Vampire Legends: Power of Three,0.07,0.0,0.0,0.0,0.07,0.0
11928,GBA,2004,Action,Nintendo,Famicom Mini: Nazo no Murasame-Jou,0.0,0.0,0.07,0.0,0.07,0.0
11929,PS2,2002,Adventure,Sammy Corporation,Galerians: Ash,0.03,0.03,0.0,0.01,0.07,0.0
11930,DS,2006,Misc,Konami Digital Entertainment,Mahjong Fight Club DS: Wi-Fi Taiou,0.0,0.0,0.07,0.0,0.07,0.0
11931,PS2,2005,Action,Capcom,Haunting Ground,0.03,0.03,0.0,0.01,0.07,0.0
11932,3DS,2011,Platform,Asylum Entertainment,"Horrid Henry: The Good, The Bad and The Bugly",0.0,0.06,0.0,0.01,0.07,0.0
11933,PC,2010,Shooter,Square Enix,Kane & Lynch 2: Dog Days,0.0,0.06,0.0,0.01,0.07,0.0
11934,DS,2009,Adventure,D3Publisher,Vampire Knight DS,0.0,0.0,0.07,0.0,0.07,0.0
11935,GBA,2002,Sports,Konami Digital Entertainment,Disney Sports Skateboarding,0.05,0.02,0.0,0.0,0.07,0.0
11936,DS,2008,Racing,Destineer,Homie Rollerz,0.07,0.0,0.0,0.01,0.07,0.0
11937,X360,2007,Role-Playing,Success,Operation Darkness,0.07,0.0,0.0,0.0,0.07,0.0
11938,3DS,2013,Role-Playing,Namco Bandai Games,Magi: The Labyrinth of Beginning,0.0,0.0,0.07,0.0,0.07,0.0
11939,PSV,2014,Adventure,Telltale Games,The Wolf Among Us,0.05,0.0,0.0,0.02,0.07,0.0
11941,DS,2008,Simulation,Mercury Games,Fantasy Aquarium by DS,0.07,0.0,0.0,0.01,0.07,0.0
11942,DS,2005,Misc,505 Games,"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",0.07,0.0,0.0,0.0,0.07,0.0
11943,X360,2009,Shooter,Codemasters,Damnation,0.06,0.01,0.0,0.01,0.07,0.0
11944,PSP,2012,Adventure,Namco Bandai Games,I Don't Have Many Friends Portable,0.0,0.0,0.07,0.0,0.07,0.0
11945,PS3,2011,Misc,MTV Games,Rock Band Country Track Pack 2,0.07,0.0,0.0,0.01,0.07,0.0
11946,PC,2005,Role-Playing,Microsoft Game Studios,Fable: The Lost Chapters,0.01,0.05,0.0,0.01,0.07,0.0
11947,XB,2002,Action,Atari,Loons: The Fight For Fame,0.05,0.02,0.0,0.0,0.07,0.0
11948,PS2,2003,Strategy,Tecmo Koei,Romance of the Three Kingdoms IX,0.03,0.03,0.0,0.01,0.07,0.0
11949,XB,2004,Adventure,Codemasters,Second Sight,0.05,0.02,0.0,0.0,0.07,0.0
11950,GB,2000,Action,Konami Digital Entertainment,Metal Gear Solid,0.0,0.0,0.07,0.0,0.07,0.0
11951,XB,2002,Racing,Rage Software,Totaled!,0.05,0.02,0.0,0.0,0.07,0.0
11952,PSP,2006,Fighting,Sony Computer Entertainment,Bleach: Heat the Soul 3,0.0,0.0,0.07,0.0,0.07,0.0
11953,GEN,1993,Adventure,Sega,Ecco: The Tides of Time,0.0,0.0,0.07,0.0,0.07,0.0
11954,Wii,2007,Fighting,Zoo Digital Publishing,Showtime Championship Boxing,0.06,0.0,0.0,0.01,0.07,0.0
11955,X360,2009,Misc,MTV Games,Rock Band Track Pack: Classic Rock,0.07,0.0,0.0,0.01,0.07,0.0
11956,Wii,2006,Platform,Ubisoft,Open Season,0.06,0.0,0.0,0.01,0.07,0.0
11957,PC,2009,Sports,Sega,Football Manager 2010,0.0,0.06,0.0,0.01,0.07,0.0
11958,Wii,2007,Sports,505 Games,Dave Mirra BMX Challenge,0.06,0.0,0.0,0.01,0.07,0.0
11959,PS,1996,Shooter,Eidos Interactive,Machine Head,0.04,0.03,0.0,0.0,0.07,0.0
11960,PS,1998,Strategy,Human Entertainment,Vanguard Bandits,0.04,0.03,0.0,0.0,0.07,0.0
11961,PSP,2012,Role-Playing,Namco Bandai Games,Lost Heroes,0.0,0.0,0.07,0.0,0.07,0.0
11962,PSV,2012,Role-Playing,Falcom Corporation,The Legend of Heroes VII: The Trail of Zero,0.0,0.0,0.07,0.0,0.07,0.0
11963,X360,2006,Shooter,Eidos Interactive,Bionicle Heroes,0.05,0.01,0.0,0.01,0.07,0.0
11964,DS,2009,Platform,505 Games,Shin Chan Contra 隆Los Plastas!,0.0,0.0,0.07,0.0,0.07,0.0
11965,PS3,2012,Shooter,Namco Bandai Games,Inversion,0.03,0.03,0.0,0.01,0.07,0.0
11966,PS2,2008,Action,Konami Digital Entertainment,Silent Hill: Origins,0.03,0.03,0.0,0.01,0.07,0.0
11967,PS,1998,Action,Psygnosis,Blast Radius,0.04,0.03,0.0,0.0,0.07,0.0
11968,X360,2012,Misc,505 Games,Zumba Fitness Core,0.0,0.06,0.0,0.01,0.07,0.0
11969,PS2,2001,Sports,Konami Digital Entertainment,ESPN National Hockey Night,0.03,0.03,0.0,0.01,0.07,0.0
11970,DS,2011,Sports,Destineer,Rec Room Games,0.07,0.0,0.0,0.0,0.07,0.0
11971,DS,2007,Simulation,Electronic Arts,Theme Park,0.0,0.03,0.03,0.0,0.07,0.0
11972,Wii,2009,Racing,Zoo Digital Publishing,Yamaha Supercross,0.05,0.01,0.0,0.01,0.07,0.0
11973,3DS,2011,Sports,Konami Digital Entertainment,Pro Yaky? Spirits 2011,0.0,0.0,0.07,0.0,0.07,0.0
11974,PC,2003,Simulation,Microsoft Game Studios,Microsoft Flight Simulator 2004: A Century of Flight,0.0,0.06,0.0,0.01,0.07,0.0
11975,XB,2002,Platform,Atari,Taz Wanted,0.05,0.02,0.0,0.0,0.07,0.0
11976,XB,2003,Action,Electronic Arts,Harry Potter and the Sorcerer's Stone,0.05,0.02,0.0,0.0,0.07,0.0
11977,DS,2009,Sports,Konami Digital Entertainment,Shounen Sunday x Shounen Magazine: Nettou! Dream Nine,0.0,0.0,0.07,0.0,0.07,0.0
11979,PC,2010,Simulation,Deep Silver,Emergency 2012,0.01,0.04,0.0,0.01,0.07,0.0
11980,3DS,2014,Adventure,Namco Bandai Games,Haikyuu!! Tsunage! Itadaki no Keshiki!!,0.0,0.0,0.07,0.0,0.07,0.0
11981,GC,2003,Platform,BAM! Entertainment,Wallace & Gromit in Project Zoo,0.05,0.01,0.0,0.0,0.07,0.0
11982,SNES,1991,Sports,Imagineer,John Madden Football,0.0,0.0,0.07,0.0,0.07,0.0
11983,N64,1997,Racing,ASCII Entertainment,Aero Gauge,0.06,0.01,0.0,0.0,0.07,0.0
11984,N64,2000,Strategy,Crave Entertainment,Battlezone: Rise of the Black Dogs,0.06,0.01,0.0,0.0,0.07,0.0
11985,GBA,2001,Misc,Majesco Entertainment,Caesars Palace Advance: Millennium Gold Edition,0.05,0.02,0.0,0.0,0.07,0.0
11986,N64,1999,Adventure,Kemco,Shadowgate 64: Trials of the Four Towers,0.06,0.01,0.0,0.0,0.07,0.0
11987,NES,1992,Fighting,Konami Digital Entertainment,Teenage Mutant Ninja Turtles: Tournament Fighters,0.04,0.01,0.02,0.0,0.07,0.0
11988,N64,1998,Fighting,Banpresto,Super Robot Spirits,0.0,0.0,0.04,0.03,0.07,0.0
11989,N64,2000,Sports,THQ,Mia Hamm Soccer 64,0.06,0.01,0.0,0.0,0.07,0.0
11990,X360,2009,Sports,Take-Two Interactive,MLB Front Office Manager,0.06,0.0,0.0,0.01,0.07,0.0
11991,XB,2004,Action,Tecmo Koei,Samurai Warriors,0.05,0.02,0.0,0.0,0.07,0.0
11992,PS2,2006,Adventure,Sony Computer Entertainment,GunParade Orchestra: Shiro no Shou,0.0,0.0,0.07,0.0,0.07,0.0
11993,PC,2009,Strategy,Paradox Interactive,Hearts of Iron III,0.01,0.04,0.0,0.01,0.07,0.0
11994,PSP,2009,Action,Irem Software Engineering,Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta,0.0,0.0,0.07,0.0,0.07,0.0
11995,PSV,2015,Action,PQube,BlazBlue: Chrono Phantasma Extend,0.0,0.05,0.0,0.01,0.07,0.0
11996,DS,2010,Adventure,City Interactive,Crime Lab: Body of Evidence,0.05,0.01,0.0,0.0,0.07,0.0
11997,DS,2009,Simulation,Konami Digital Entertainment,Ant Nation,0.06,0.01,0.0,0.01,0.07,0.0
11998,GC,2003,Sports,Electronic Arts,FIFA Soccer 2004,0.05,0.01,0.0,0.0,0.07,0.0
11999,PS3,2015,Racing,Milestone S.r.l.,MotoGP 15,0.0,0.03,0.03,0.01,0.07,0.0
12000,PS3,2013,Strategy,Namco Bandai Games,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,0.0,0.0,0.07,0.0,0.07,0.0
12001,PC,2007,Simulation,Electronic Arts,The Sims 2: Seasons,0.01,0.04,0.0,0.01,0.07,0.0
12002,GC,2003,Platform,Ubisoft,Rayman 3: Hoodlum Havoc,0.05,0.01,0.0,0.0,0.07,0.0
12003,Wii,2008,Sports,Take-Two Interactive,NHL 2K9,0.06,0.0,0.0,0.01,0.07,0.0
12004,PSP,2008,Role-Playing,Namco Bandai Games,Tales of Rebirth,0.0,0.0,0.07,0.0,0.07,0.0
12005,XB,2004,Misc,Gathering of Developers,The Guy Game,0.05,0.02,0.0,0.0,0.07,0.0
12006,X360,2011,Fighting,Capcom,Ultimate Marvel vs. Capcom 3,0.0,0.03,0.04,0.0,0.07,0.0
12007,PC,2016,Shooter,Take-Two Interactive,Battleborn,0.03,0.03,0.0,0.01,0.07,0.0
12008,GBA,2005,Adventure,DTP Entertainment,Let's Ride! Dreamer,0.05,0.02,0.0,0.0,0.07,0.0
12009,PS,1996,Role-Playing,Sunsoft,Tecmo's Deception,0.04,0.03,0.0,0.0,0.07,0.0
12010,Wii,2010,Misc,Graffiti,Reader Rabbit 1st Grade,0.07,0.0,0.0,0.0,0.07,0.0
12011,Wii,2007,Platform,Metro 3D,Anubis II,0.06,0.0,0.0,0.0,0.07,0.0
12012,DS,2006,Shooter,Atari,Point Blank DS (JP sales),0.0,0.0,0.07,0.0,0.07,0.0
12013,PSP,2005,Adventure,Atari,Ghost in the Shell: Stand Alone Complex,0.06,0.0,0.0,0.01,0.07,0.0
12014,PS3,2016,Fighting,PQube,Guilty Gear Xrd -Revelator-,0.01,0.02,0.02,0.01,0.07,0.0
12015,PS2,2000,Action,Sunrise Interactive,G-Saviour,0.0,0.0,0.07,0.0,0.07,0.0
12016,DS,2006,Action,Namco Bandai Games,Gintama DS: Yorozuya Daisoudou,0.0,0.0,0.07,0.0,0.07,0.0
12018,Wii,2007,Shooter,505 Games,Heavenly Guardian,0.06,0.0,0.0,0.0,0.07,0.0
12019,3DS,2014,Puzzle,Activision,Cut the Rope,0.06,0.0,0.0,0.01,0.07,0.0
12020,DS,2010,Action,Namco Bandai Games,Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!,0.0,0.0,0.07,0.0,0.07,0.0
12021,PS2,2004,Action,Tecmo Koei,Crimson Sea 2,0.03,0.03,0.0,0.01,0.07,0.0
12022,PSV,2015,Role-Playing,Kadokawa Shoten,The Legend of Heroes: Trails in the Sky First Chapter,0.0,0.0,0.07,0.0,0.07,0.0
12023,Wii,2010,Simulation,Majesco Entertainment,Pizza Delivery Boy,0.06,0.0,0.0,0.0,0.07,0.0
12024,3DS,2013,Action,FuRyu,Doraemon: Nobita to Himitsu Dougu Hakubutsukan,0.0,0.0,0.07,0.0,0.07,0.0
12025,DS,2008,Adventure,Alchemist,Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari,0.0,0.0,0.07,0.0,0.07,0.0
12026,PSV,2015,Misc,Marvelous Entertainment,IA/VT Colorful,0.0,0.0,0.07,0.0,0.07,0.0
12027,DS,2008,Sports,Vir2L Studios,AMF Bowling Pinbusters!,0.06,0.0,0.0,0.0,0.07,0.0
12028,DS,2007,Shooter,Majesco Entertainment,Operation: Vietnam,0.06,0.0,0.0,0.0,0.07,0.0
12029,DS,2010,Action,Unknown,Alpha and Omega,0.06,0.0,0.0,0.0,0.07,0.0
12031,PS,1997,Shooter,Sony Computer Entertainment,RayStorm,0.04,0.03,0.0,0.0,0.07,0.0
12032,GC,2005,Platform,Ubisoft,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,0.05,0.01,0.0,0.0,0.07,0.0
